id,yield_class,age,average_height,dbh,taper,trees_per_ha
89,12.0,120,32.72771351458755,42.82330331740235,0.4360106380941415,421.0
6,20.0,30,12.1,13.9,0.452,2768.0
7,18.0,75,39.3,49.8,0.4,232.0
90,5.0,30,3.5324232330929672,9.71526830633166,0.3730402327480697,2612.0
92,2.0,220,21.3,39.1,0.411,209.0
90,13.0,80,24.83063399788972,28.56293406709397,0.4548940260245874,872.0
8,4.0,60,11.7,16.3,0.425,1090.0
1,12.0,90,30.1,35.5,0.447,635.0
90,3.0,60,6.839043476745688,15.54347626235207,0.4364210217382189,1482.0
91,6.0,180,32.151111925407825,42.99931576709414,0.4345033208065104,417.0
91,10.0,130,31.96374273031239,41.77276367202749,0.4368558104216085,455.0
75,13.0,50,25.9,36.7,0.4652,398.0
21,6.0,80,26.7,40.7,0.406,253.0
3,9.0,20,6.9,7.3,0.351,4622.0
88,10.0,30,8.090425131548473,12.909002923105938,0.4945629186150853,2265.0
88,8.0,120,27.99686511055732,34.36393680825244,0.4462604538743194,560.0
91,4.0,70,10.32815835745117,18.59506954719913,0.4403835692912022,1199.0
16,7.0,80,19.0,27.7,0.492,384.0
3,7.0,110,25.9,31.4,0.45,602.0
13,17.0,60,33.1,51.4,0.424,191.0
11,6.0,90,23.2,30.8,0.496,418.0
93,9.0,180,37.8,49.0,0.4,283.0
89,3.0,190,24.230774177582106,37.28285191915191,0.4283508413502981,452.0
17,6.0,100,23.5,33.6,0.486,402.0
1,5.0,150,23.9,32.7,0.444,598.0
3,9.0,80,25.6,28.2,0.458,757.0
10,7.0,90,26.5,28.4,0.49,558.0
76,6.0,70,16.3,18.3,0.5075,1487.0
5,15.0,90,31.5,41.0,0.491,396.0
10,3.0,50,9.1,9.1,0.344,2980.0
75,8.0,20,9.8,17.6,0.4631,1070.0
91,11.0,70,18.095819772100032,24.16415597294679,0.4497034259141286,1220.0
93,5.0,160,21.9,32.4,0.427,567.0
6,18.0,100,36.1,49.1,0.45,291.0
18,14.0,50,25.4,30.1,0.482,598.0
19,5.0,100,23.5,35.2,0.459,309.0
12,5.0,40,16.1,17.2,0.452,758.0
16,6.0,20,11.4,11.7,0.494,1216.0
20,6.0,210,23.5,59.1,0.4838343302793972,205.0
92,7.0,140,32.9,47.4,0.401,250.0
2,10.0,70,22.3,23.3,0.469,1063.0
88,6.0,130,25.629147998425204,33.351238968252254,0.4431652555873831,566.0
89,5.0,80,14.231568631344391,23.25098419154506,0.4354336810465932,1000.0
18,15.0,20,12.0,11.2,0.41,3030.0
16,11.0,20,16.7,17.9,0.487,790.0
18,8.0,70,23.0,31.9,0.441,425.0
17,5.0,160,21.1,29.1,0.493,490.0
76,6.0,30,7.5,10.7,0.5424,2766.0
75,5.0,20,8.2,15.7,0.4648,1233.0
4,12.0,20,6.5,9.3,0.415,3585.0
75,14.0,90,36.2,48.1,0.4654,246.0
17,6.0,60,20.9,27.8,0.494,555.0
75,4.0,60,17.1,27.0,0.461,594.0
1,6.0,140,25.5,33.7,0.445,586.0
75,15.0,70,33.8,45.1,0.4662,285.0
5,5.0,120,22.8,28.8,0.501,584.0
87,9.0,160,30.0,39.7,0.464,371.0
14,30.0,50,37.7,81.8,0.441,105.0
8,6.0,30,8.8,12.3,0.382,1706.0
87,9.0,140,28.6,37.0,0.468,433.0
12,5.0,30,13.5,13.1,0.448,1105.0
92,4.0,160,25.7,42.4,0.407,243.0
92,6.0,150,31.2,47.5,0.4,230.0
16,19.0,50,28.5,38.8,0.476,298.0
10,5.0,60,15.6,14.8,0.463,1658.0
9,5.0,130,23.9,27.96,0.425,616.0
76,2.0,170,15.2,17.5,0.5079,1578.0
21,3.0,30,12.1,15.2,0.427,1108.0
76,4.0,170,23.1,23.2,0.5048,1089.0
88,14.0,60,22.785797576655504,23.559435439839135,0.4659328643031069,1114.0
5,15.0,30,13.5,12.7,0.529,2614.0
5,6.0,100,22.7,27.7,0.504,645.0
3,6.0,120,24.8,31.4,0.449,582.0
19,5.0,90,23.0,32.7,0.458,350.0
1,6.0,40,8.0,10.9,0.454,2845.0
8,12.0,110,41.6,55.4,0.408,172.0
20,6.0,70,9.6,21.9,0.4830526770293609,1025.0
4,9.0,120,29.5,37.1,0.443,507.0
9,7.0,90,25.6,30.29,0.421,584.0
75,5.0,80,21.0,31.5,0.463,468.0
91,14.0,100,30.74681960228539,38.81718062384253,0.4411945261710144,542.0
13,15.0,30,26.9,37.0,0.445,273.0
91,4.0,140,22.14268271302124,31.16224810105783,0.4391708791269553,719.0
5,16.0,150,37.1,59.9,0.477,209.0
4,6.0,110,23.5,30.3,0.449,623.0
90,14.0,90,29.549766653917622,33.591613266098065,0.4515478998427221,651.0
15,5.0,40,18.2,17.5,0.446,850.0
18,14.0,70,29.9,41.6,0.469,306.0
87,5.0,50,8.3,11.9,0.53,2574.0
19,6.0,60,22.2,27.4,0.455,493.0
93,7.0,190,31.5,44.4,0.407,296.0
92,8.0,110,31.6,41.5,0.411,343.0
76,4.0,100,16.6,18.6,0.5068,1465.0
9,4.0,70,17.2,18.86,0.425,1027.0
8,12.0,150,45.0,63.5,0.4,133.0
93,2.0,140,9.4,15.8,0.498,2342.0
16,18.0,80,28.8,43.9,0.49,234.0
12,8.0,120,31.8,54.2,0.475,148.0
7,13.0,55,29.1,34.2,0.42,451.0
87,7.0,170,27.7,37.8,0.471,379.0
8,8.0,40,16.1,19.0,0.44,955.0
90,11.0,60,15.639789776977883,20.08123339341515,0.4597507877976854,1573.0
4,10.0,30,10.6,12.6,0.479,2359.0
76,8.0,150,33.9,30.1,0.5021,762.0
93,9.0,230,39.6,52.7,0.397,240.0
75,13.0,20,12.4,20.8,0.4623,866.0
76,4.0,130,19.8,21.0,0.5052,1251.0
17,8.0,130,28.8,42.1,0.474,286.0
14,25.0,40,32.5,68.5,0.424,131.0
19,5.0,30,14.5,15.3,0.438,1062.0
90,6.0,190,33.87464433906191,43.203834102708186,0.4373011015661231,360.0
5,5.0,130,23.3,30.0,0.499,534.0
3,14.0,80,32.0,35.7,0.449,586.0
10,9.0,120,34.1,40.6,0.503,290.0
9,4.0,60,15.6,16.72,0.417,1212.0
92,2.0,130,13.7,23.7,0.444,631.0
17,3.0,80,13.3,19.6,0.524,758.0
1,10.0,150,35.0,42.3,0.441,459.0
90,9.0,130,30.839151036663495,38.28004824519231,0.4426485457814644,476.0
87,15.0,30,11.2,11.7,0.521,3575.0
8,6.0,80,20.7,27.9,0.434,512.0
3,5.0,110,21.7,27.9,0.453,677.0
16,17.0,60,28.0,39.7,0.479,275.0
87,8.0,170,29.1,39.2,0.467,366.0
87,2.0,180,25.4,40.3,0.478,178.0
91,4.0,120,18.91248413126343,27.505234170435628,0.4396447352060778,872.0
76,9.0,120,32.0,29.0,0.5024,804.0
87,16.0,90,33.9,38.7,0.452,471.0
1,15.0,40,15.7,21.6,0.46,1266.0
76,6.0,100,21.5,22.2,0.5047,1161.0
6,10.0,140,30.9,44.8,0.496,290.0
91,13.0,80,23.482188467590472,29.683477296915356,0.4479204638807146,882.0
20,3.0,180,14.8,35.2,0.5020138929426187,476.0
75,15.0,30,19.1,28.9,0.4638,563.0
92,6.0,180,34.1,54.2,0.391,174.0
20,5.0,210,21.4,53.2,0.4871560108487225,243.0
90,5.0,160,26.92112526488498,35.73764243316876,0.4401149968896816,514.0
21,5.0,100,25.0,37.7,0.404,281.0
16,5.0,50,14.7,19.3,0.51,617.0
92,3.0,140,19.3,32.0,0.425,394.0
15,4.0,70,21.3,22.4,0.486,569.0
5,12.0,150,33.1,50.7,0.481,256.0
91,5.0,250,37.91625967706474,49.08835383579624,0.4318969643498067,339.0
6,6.0,100,18.2,19.6,0.558,1296.0
92,2.0,70,7.0,12.2,0.482,1770.0
87,4.0,90,14.3,20.0,0.512,1071.0
4,13.0,50,21.7,24.0,0.465,1035.0
10,10.0,100,34.5,37.6,0.501,340.0
90,5.0,60,8.817410042220237,17.144361934260424,0.4411840755807391,1590.0
87,3.0,150,21.1,31.1,0.491,424.0
92,10.0,110,36.5,45.1,0.406,330.0
6,16.0,100,33.3,44.3,0.467,341.0
75,12.0,100,34.6,46.9,0.4646,250.0
10,5.0,50,12.9,11.9,0.424,2298.0
14,28.0,40,34.4,72.2,0.429,123.0
87,3.0,110,15.6,22.6,0.508,791.0
8,7.0,100,26.7,35.7,0.427,352.0
3,13.0,150,37.6,46.1,0.438,391.0
3,9.0,40,15.1,15.4,0.487,1818.0
91,17.0,40,12.037380342600237,16.047484864152832,0.4736896204237549,2526.0
8,6.0,140,28.6,40.2,0.424,280.0
21,1.0,90,9.0,10.7,0.379,2293.0
6,20.0,100,38.9,53.7,0.439,252.0
91,9.0,90,21.006002288006403,28.24410502996532,0.4448465888035263,912.0
5,9.0,110,27.4,36.3,0.493,436.0
92,4.0,70,12.4,18.0,0.464,1167.0
75,10.0,40,19.4,29.6,0.4626,539.0
88,4.0,150,23.76146184388628,32.906107762571175,0.439110937980151,548.0
4,9.0,60,21.1,22.9,0.468,1026.0
21,5.0,50,20.8,29.4,0.417,430.0
20,8.0,180,26.2,66.9,0.4822921535026225,167.0
2,4.0,110,19.0,21.8,0.468,1032.0
2,7.0,120,25.7,32.9,0.448,545.0
75,9.0,100,29.9,41.8,0.4642,298.0
21,5.0,20,12.2,14.9,0.426,1181.0
87,18.0,40,19.3,17.6,0.496,1937.0
17,2.0,160,12.2,17.1,0.53,840.0
90,2.0,80,8.075687053397838,17.589622527000767,0.4265841127234303,1190.0
9,5.0,40,11.9,12.08,0.368,1991.0
13,12.0,20,17.8,19.9,0.487,647.0
92,8.0,50,17.8,20.2,0.461,1126.0
89,3.0,230,27.45775806691362,41.41743072793677,0.4273450645546651,383.0
7,10.0,30,13.0,13.4,0.46,2057.0
2,7.0,50,12.8,13.2,0.487,2160.0
87,14.0,140,37.1,48.2,0.442,273.0
90,3.0,140,19.14571822482629,28.601761197285064,0.436546436507841,723.0
8,5.0,150,26.9,38.3,0.426,295.0
1,4.0,60,9.6,14.4,0.463,1822.0
16,10.0,30,18.7,22.2,0.483,569.0
76,10.0,20,6.9,10.2,0.551,2896.0
87,9.0,120,26.6,33.6,0.474,529.0
87,15.0,80,29.8,32.5,0.465,649.0
12,11.0,20,19.2,14.9,0.452,1099.0
5,14.0,130,34.2,51.3,0.482,264.0
87,10.0,150,31.0,40.2,0.461,373.0
16,12.0,40,22.6,28.8,0.473,402.0
91,5.0,100,16.775536699946738,25.012911165335048,0.4403851640992528,1011.0
21,4.0,40,16.6,22.4,0.438,646.0
19,3.0,30,11.0,11.1,0.342,1503.0
88,4.0,180,26.935526780876323,37.024932925217136,0.4368302893568732,451.0
89,4.0,250,31.277889189837783,45.8427954560875,0.42650938093987,330.0
10,9.0,70,26.3,25.1,0.489,710.0
88,10.0,130,33.29235500728661,39.16432385293728,0.4452035091681421,462.0
14,16.0,30,23.2,45.8,0.41,214.0
16,13.0,30,21.7,25.8,0.472,488.0
89,5.0,210,30.55995986211658,44.34816752591588,0.4281859632334915,356.0
18,13.0,30,16.6,16.4,0.472,1652.0
1,6.0,100,20.6,27.4,0.452,813.0
16,14.0,40,24.4,31.2,0.469,376.0
6,12.0,130,32.7,46.6,0.485,281.0
89,9.0,140,30.76507672842004,42.197428153863015,0.4334366107011879,415.0
88,12.0,90,28.77871878249545,31.43867593246176,0.4555729035725029,685.0
89,7.0,100,20.949338996599863,30.412834613429983,0.4373662695717863,704.0
18,11.0,80,28.3,41.1,0.446,267.0
3,11.0,120,33.2,39.9,0.443,464.0
6,10.0,90,22.6,25.7,0.52,860.0
20,4.0,200,18.5,45.2,0.4948760155046992,318.0
9,3.0,70,15.5,16.62,0.416,1169.0
88,13.0,120,36.82678795868486,40.63146770869727,0.4476143510508335,447.0
88,11.0,100,29.45482898895692,33.21150345648417,0.4523262092409637,618.0
16,19.0,30,25.8,30.8,0.463,427.0
87,5.0,70,12.4,16.9,0.518,1505.0
1,14.0,70,27.3,32.4,0.45,749.0
17,4.0,170,17.8,24.3,0.504,608.0
6,12.0,60,17.1,18.1,0.518,1644.0
4,6.0,50,15.2,15.9,0.485,1545.0
87,8.0,140,27.1,35.4,0.473,457.0
4,9.0,130,30.0,38.5,0.442,481.0
18,7.0,30,10.9,11.3,0.375,2698.0
1,11.0,90,28.6,33.9,0.448,668.0
2,11.0,50,17.5,17.5,0.483,1578.0
91,6.0,60,10.221933850192286,18.103014569365588,0.4441358379518181,1358.0
13,13.0,30,24.4,32.9,0.455,330.0
11,6.0,70,20.2,24.1,0.489,596.0
7,13.0,45,25.0,27.3,0.44,697.0
15,6.0,70,23.7,26.4,0.513,471.0
90,7.0,190,36.49877166185686,45.99629818478715,0.4358684502528052,319.0
76,10.0,40,13.9,16.4,0.5098,1706.0
92,8.0,120,33.0,44.3,0.406,304.0
90,3.0,250,32.45157015620353,42.48265252359827,0.436230036675493,362.0
76,1.0,120,8.6,11.8,0.5289,2503.0
90,2.0,250,28.526483309441257,38.61130378520466,0.4368063396900252,427.0
88,4.0,160,24.88226853208384,34.33218493079694,0.4383895595827698,512.0
76,10.0,70,22.9,23.2,0.5042,1094.0
75,13.0,110,36.9,49.7,0.4641,221.0
3,6.0,100,23.1,27.9,0.455,702.0
16,13.0,70,25.5,37.1,0.479,272.0
1,7.0,30,6.1,8.3,0.373,4052.0
90,5.0,240,37.1410048481757,47.36908172426762,0.434104174038277,295.0
17,9.0,90,29.2,42.1,0.473,286.0
75,11.0,150,35.9,50.3,0.4615,190.0
75,14.0,70,32.6,44.0,0.4658,297.0
11,3.0,90,14.5,24.0,0.49,590.0
16,20.0,20,23.0,24.7,0.461,589.0
8,8.0,130,33.0,45.0,0.418,242.0
2,14.0,70,27.1,27.7,0.462,864.0
6,12.0,50,13.8,14.1,0.501,2510.0
7,16.0,30,18.9,17.7,0.45,1531.0
11,7.0,90,25.8,33.3,0.498,373.0
88,11.0,30,8.670076932874608,13.257811370472323,0.4921465471429784,2304.0
5,6.0,40,9.3,10.4,0.494,3066.0
93,5.0,190,23.4,35.3,0.423,464.0
5,6.0,130,24.8,32.8,0.495,473.0
89,11.0,130,32.74288319361909,43.60111258190258,0.4343424384778057,402.0
76,12.0,60,22.8,23.1,0.5044,1100.0
6,14.0,50,16.0,17.0,0.508,1877.0
88,12.0,30,9.278897531361729,13.539595961816223,0.490781705689153,2343.0
88,4.0,170,25.938749331799755,35.70441912089402,0.4376260665049974,480.0
18,12.0,80,29.4,42.7,0.452,255.0
4,9.0,110,28.9,35.5,0.446,542.0
76,10.0,160,40.8,34.1,0.5005,638.0
87,5.0,160,24.4,34.3,0.481,415.0
5,5.0,100,21.4,25.5,0.507,726.0
92,3.0,240,28.4,52.2,0.392,124.0
90,4.0,250,36.002244153630826,46.21522504672369,0.4346202712819295,309.0
13,16.0,50,31.9,48.9,0.427,206.0
88,3.0,200,26.036645643228823,36.90756906225504,0.4347299900252139,439.0
6,18.0,90,33.8,44.0,0.454,362.0
75,6.0,140,25.9,37.9,0.4622,319.0
18,5.0,40,11.4,12.6,0.434,2159.0
76,4.0,80,14.0,16.5,0.5095,1696.0
8,11.0,60,29.7,33.6,0.429,401.0
8,11.0,40,22.7,24.1,0.443,694.0
11,7.0,70,22.7,26.5,0.491,518.0
8,6.0,70,18.9,25.1,0.436,600.0
10,7.0,110,28.9,33.9,0.497,401.0
93,9.0,90,28.6,31.5,0.417,690.0
4,5.0,30,8.0,8.3,0.424,3482.0
91,5.0,220,34.76202422651632,46.100242580066926,0.4327547641575643,369.0
91,9.0,150,33.957525360311536,44.41427129954897,0.4348587788032532,404.0
89,8.0,30,5.910959975298609,10.939008136204649,0.5118416027712303,3316.0
88,9.0,30,7.523240534355814,12.472821430625189,0.4984416751749512,2222.0
5,14.0,50,21.4,22.5,0.517,1036.0
10,10.0,70,28.2,27.3,0.49,613.0
8,8.0,50,19.4,22.9,0.438,720.0
20,8.0,220,27.2,69.8,0.4840378362400236,156.0
89,12.0,90,26.5536077836584,34.00076642856921,0.4437792456620121,639.0
8,2.0,70,8.2,8.9,0.414,2573.0
90,3.0,80,9.9030242733518,19.262076209132115,0.4302239663581646,1220.0
91,12.0,80,22.29046290253176,28.606670294434984,0.4477940284493356,931.0
3,4.0,30,5.3,7.1,0.268,4586.0
87,8.0,150,27.9,36.8,0.47,420.0
76,2.0,130,13.1,15.8,0.5104,1798.0
8,12.0,50,29.0,31.3,0.434,449.0
87,16.0,120,38.9,50.0,0.437,262.0
90,11.0,30,5.885261165462734,10.523111052878535,0.520852133578771,4393.0
90,5.0,70,10.797890588493065,19.24878289240858,0.4384917510514297,1376.0
88,13.0,60,21.54571907101936,23.17567900873527,0.4643087544132523,1133.0
88,10.0,100,27.817933327269525,32.22077131951395,0.451497895023722,642.0
17,5.0,170,21.1,29.1,0.493,490.0
87,7.0,180,28.3,38.8,0.469,356.0
12,7.0,40,20.2,20.9,0.454,600.0
92,4.0,240,32.6,58.8,0.384,109.0
4,6.0,120,23.9,31.9,0.446,578.0
7,14.0,75,34.8,45.0,0.4,273.0
90,5.0,170,28.39611901053839,37.35084584464903,0.439600831184702,473.0
5,8.0,140,28.0,39.4,0.489,361.0
15,5.0,100,24.0,29.2,0.53,374.0
16,10.0,60,22.2,31.1,0.479,340.0
16,11.0,30,19.7,23.4,0.479,538.0
13,17.0,20,22.6,26.9,0.466,397.0
92,6.0,220,36.9,61.1,0.382,132.0
88,14.0,80,29.155823161372425,29.954567852853025,0.4602101141462093,754.0
88,3.0,180,24.24934473051299,34.53178648909786,0.4359599399081872,489.0
75,16.0,40,24.8,35.3,0.4655,426.0
15,5.0,50,20.2,20.3,0.47,686.0
6,18.0,110,38.0,54.0,0.45,239.0
87,11.0,100,27.1,32.4,0.473,604.0
88,8.0,60,15.290411138363911,20.64369593685108,0.4552423003494996,1233.0
12,7.0,30,17.2,16.1,0.452,874.0
92,7.0,190,37.2,57.4,0.387,169.0
6,8.0,140,27.6,38.9,0.518,364.0
7,13.0,75,33.6,43.8,0.4,285.0
93,3.0,110,11.0,17.4,0.482,1983.0
88,9.0,110,28.049732950476287,33.46400868323262,0.4487233903153401,595.0
76,11.0,70,24.5,24.2,0.5042,1031.0
2,4.0,90,16.4,17.2,0.481,1533.0
20,8.0,50,10.8,24.8,0.489254686785551,841.0
15,8.0,30,17.3,16.7,0.44,927.0
90,2.0,220,25.471202252075784,35.46800095490169,0.4369645983682692,495.0
89,5.0,170,26.838535244288938,39.41878907129905,0.4305437217551718,435.0
6,8.0,50,9.2,8.4,0.415,5810.0
5,14.0,70,27.0,31.6,0.501,599.0
12,6.0,90,25.6,38.3,0.457,241.0
21,4.0,20,10.8,12.8,0.406,1457.0
90,6.0,210,36.5062341785614,46.33076852853237,0.4351988624750971,312.0
15,6.0,60,22.6,24.3,0.499,537.0
93,3.0,180,14.9,23.7,0.454,1094.0
89,3.0,70,9.692775874089374,18.353637056397545,0.4369353193874667,1161.0
11,8.0,90,28.3,35.9,0.508,326.0
15,1.0,80,8.4,5.8,0.364,4917.0
16,19.0,60,29.0,41.3,0.482,267.0
89,5.0,200,29.708372964175933,43.212898247966464,0.428780928917623,372.0
91,10.0,100,25.045462124675247,32.88911164039345,0.4428793683015621,706.0
4,13.0,70,28.3,31.5,0.453,697.0
1,12.0,50,18.2,22.1,0.464,1262.0
87,10.0,40,10.8,13.1,0.522,2732.0
91,15.0,40,11.050305039610327,16.034402752076318,0.4696072712446706,2383.0
1,10.0,50,15.9,19.4,0.47,1482.0
8,3.0,90,14.2,19.1,0.438,857.0
9,7.0,70,22.3,25.74,0.427,740.0
12,7.0,70,25.7,34.0,0.458,294.0
7,14.0,45,26.1,28.2,0.43,662.0
87,11.0,40,11.8,13.7,0.519,2613.0
7,18.0,50,32.7,35.9,0.42,441.0
19,2.0,110,16.0,25.2,0.458,378.0
9,3.0,30,6.9,6.29,0.221,4280.0
87,4.0,160,23.2,33.5,0.485,403.0
4,7.0,50,16.2,17.1,0.482,1446.0
88,6.0,150,28.28312037301198,36.73398995829493,0.440875830781504,482.0
1,6.0,50,10.5,14.2,0.471,2054.0
92,3.0,150,20.4,34.3,0.421,341.0
15,8.0,60,23.8,26.7,0.515,487.0
5,7.0,120,25.6,33.8,0.495,467.0
91,13.0,30,6.751339338250844,12.25205116498542,0.4955452882532458,2908.0
2,14.0,100,33.3,38.7,0.444,508.0
76,12.0,70,26.0,25.2,0.5038,975.0
11,5.0,50,13.2,13.7,0.454,1394.0
87,19.0,90,40.3,48.8,0.433,298.0
14,15.0,50,26.3,59.2,0.414,162.0
5,12.0,110,30.8,42.4,0.488,356.0
87,7.0,110,22.2,28.7,0.488,668.0
5,10.0,50,17.5,18.4,0.523,1322.0
92,2.0,240,22.6,42.1,0.406,173.0
19,3.0,70,17.3,21.2,0.454,599.0
6,16.0,130,38.3,57.6,0.456,201.0
7,9.0,55,23.3,29.1,0.42,578.0
87,12.0,80,24.9,28.1,0.479,805.0
75,4.0,70,18.2,28.2,0.462,553.0
90,14.0,30,7.404932765425551,9.977590657367736,0.546362579686826,5168.0
10,3.0,110,18.3,22.8,0.485,754.0
21,6.0,120,28.3,44.0,0.413,215.0
89,3.0,100,14.083419709276106,24.31308696443916,0.428757977696937,838.0
2,13.0,20,5.8,7.2,0.284,4467.0
16,8.0,80,20.3,30.1,0.486,343.0
93,7.0,80,20.6,24.5,0.435,1016.0
20,7.0,250,26.6,67.9,0.4821698917344121,163.0
3,4.0,110,19.1,25.9,0.453,734.0
88,12.0,50,16.857172849159994,19.77860690239695,0.4655536615802027,1429.0
87,17.0,100,37.9,46.0,0.44,330.0
92,5.0,90,19.2,26.8,0.44,638.0
18,16.0,50,26.7,33.3,0.492,506.0
92,5.0,70,15.1,20.5,0.457,987.0
91,3.0,160,22.299513226759217,31.717245678000037,0.4379755048776634,684.0
6,20.0,110,40.8,59.0,0.438,208.0
7,16.0,35,22.4,21.9,0.45,1073.0
75,4.0,130,20.8,31.3,0.4628,436.0
92,3.0,210,26.1,46.9,0.4,164.0
12,7.0,80,26.9,37.8,0.46,250.0
87,6.0,120,21.9,29.2,0.489,617.0
8,8.0,20,8.3,10.4,0.39,2370.0
12,11.0,120,37.5,63.3,0.497,120.0
21,5.0,90,24.6,36.9,0.404,293.0
14,15.0,20,17.6,29.4,0.414,357.0
75,7.0,110,27.0,38.7,0.4635,329.0
11,4.0,80,16.4,23.5,0.489,611.0
18,16.0,80,32.9,52.1,0.476,187.0
14,15.0,60,26.9,61.3,0.415,156.0
90,4.0,170,26.447117291626466,35.54782485005591,0.4393949509688926,513.0
14,23.0,50,32.8,72.2,0.427,123.0
8,8.0,110,30.8,41.0,0.422,284.0
89,3.0,240,28.17182255406193,42.33695031108358,0.4270401050793822,369.0
1,7.0,40,9.1,12.0,0.467,2629.0
1,3.0,90,12.3,19.6,0.454,1152.0
19,4.0,50,17.0,19.1,0.451,758.0
19,8.0,110,29.1,44.7,0.441,252.0
12,6.0,70,23.5,31.3,0.455,326.0
93,8.0,180,34.6,46.7,0.404,286.0
11,6.0,100,24.2,33.7,0.499,367.0
91,15.0,60,18.615700597572182,22.974399984710743,0.4565967555639696,1413.0
5,13.0,150,34.1,53.0,0.48,243.0
10,9.0,110,33.3,38.0,0.502,328.0
91,5.0,200,32.39163626900525,43.47302080972904,0.4339389040013128,406.0
90,7.0,120,24.621668913594675,32.23152146861279,0.4435754982217562,641.0
17,4.0,90,17.0,24.1,0.507,608.0
2,12.0,50,18.6,18.4,0.482,1495.0
15,2.0,70,15.6,14.4,0.42,1041.0
1,7.0,130,26.9,34.5,0.445,582.0
20,5.0,100,12.2,28.4,0.4971781779091642,674.0
16,14.0,20,19.4,20.8,0.474,679.0
76,8.0,30,9.0,12.2,0.5253,2413.0
17,4.0,180,17.8,24.3,0.504,608.0
8,7.0,130,30.3,41.8,0.422,269.0
20,5.0,190,20.3,50.0,0.4888859917867154,269.0
92,7.0,90,25.3,32.5,0.428,500.0
91,17.0,50,16.159511473182068,19.5681413365149,0.4643917897156518,1886.0
89,6.0,150,26.571792357305757,38.448619769551165,0.4322461971500839,463.0
6,8.0,150,28.5,42.3,0.516,307.0
87,14.0,20,5.9,7.3,0.537,7177.0
87,4.0,100,15.9,22.2,0.507,897.0
9,9.0,110,32.2,39.92,0.405,411.0
14,12.0,30,19.9,39.9,0.41,259.0
8,7.0,50,17.0,21.1,0.437,797.0
87,13.0,120,33.3,41.1,0.454,387.0
3,10.0,140,32.9,40.6,0.441,440.0
3,8.0,30,10.2,10.6,0.478,2902.0
91,13.0,50,13.440219538146502,18.834887762742383,0.4580960476724762,1836.0
6,20.0,40,17.7,19.8,0.474,1582.0
5,11.0,110,29.7,40.4,0.489,378.0
92,8.0,30,10.2,12.5,0.492,2209.0
2,7.0,80,20.1,21.8,0.47,1115.0
4,8.0,30,9.6,11.0,0.473,2689.0
75,5.0,100,22.3,33.1,0.4631,423.0
1,15.0,60,24.6,30.2,0.451,830.0
8,8.0,120,31.9,43.1,0.42,261.0
18,16.0,60,29.4,40.0,0.485,355.0
93,9.0,240,39.8,53.1,0.397,235.0
76,10.0,170,42.1,34.9,0.5,619.0
3,7.0,140,27.8,35.6,0.444,494.0
6,14.0,150,37.6,59.7,0.459,177.0
92,10.0,40,18.8,19.6,0.464,1263.0
1,3.0,150,18.4,28.4,0.444,690.0
87,11.0,50,15.2,17.2,0.509,1825.0
17,3.0,140,14.6,19.9,0.518,754.0
2,16.0,110,37.1,44.7,0.438,411.0
1,12.0,150,38.0,45.8,0.439,430.0
87,16.0,80,31.5,34.4,0.459,595.0
89,15.0,30,10.083270439499248,10.815384599721757,0.5299699553268084,4526.0
87,2.0,120,15.3,23.2,0.509,659.0
10,4.0,70,15.7,15.8,0.478,1459.0
2,15.0,30,12.1,12.3,0.489,2532.0
90,7.0,70,13.47457883051681,20.729705443561976,0.4458008491768578,1350.0
8,5.0,60,14.2,19.5,0.434,857.0
90,2.0,210,24.39254140256869,34.37777213459252,0.4368240305404958,522.0
20,3.0,80,6.7,14.7,0.4432383536861148,1934.0
20,2.0,90,6.3,13.8,0.4387262151237306,2143.0
3,5.0,150,23.8,33.1,0.443,512.0
20,8.0,80,17.5,42.5,0.4978442081057774,351.0
6,12.0,110,29.6,38.6,0.492,411.0
5,10.0,80,24.9,29.7,0.502,619.0
91,10.0,170,39.34582117253922,49.37068219517335,0.4334422439153778,350.0
91,6.0,170,30.708249785726405,41.26757283221285,0.4354292041971267,448.0
76,6.0,160,29.0,27.1,0.5032,882.0
87,4.0,140,21.2,30.1,0.491,506.0
18,13.0,70,29.0,39.7,0.463,330.0
89,7.0,40,7.823019931778986,13.920407148171211,0.4759762307219438,2277.0
87,2.0,190,27.1,43.6,0.473,135.0
2,14.0,120,35.7,45.8,0.437,374.0
87,11.0,130,30.9,38.9,0.461,413.0
5,9.0,40,12.7,13.2,0.524,2216.0
90,4.0,230,33.88836987108078,43.77882183500199,0.4360900047762557,345.0
76,3.0,90,12.8,15.6,0.5104,1823.0
19,6.0,90,24.8,35.6,0.458,327.0
12,6.0,30,15.4,14.6,0.451,972.0
90,11.0,120,32.66466325924933,39.42659018248682,0.4434859225023052,459.0
88,4.0,190,27.87695187713024,38.29575625732761,0.4360117957687194,426.0
1,2.0,120,13.2,22.6,0.445,894.0
89,7.0,140,27.175057764120847,38.60676634201204,0.4334581864211552,469.0
20,8.0,150,24.9,63.0,0.4819277108433735,185.0
3,5.0,100,20.8,26.1,0.456,755.0
7,14.0,40,23.5,24.3,0.44,868.0
20,3.0,170,14.3,33.7,0.4984051036682615,511.0
3,11.0,140,34.4,42.3,0.44,425.0
14,29.0,30,31.7,61.0,0.419,150.0
76,10.0,140,37.8,32.5,0.5009,686.0
19,6.0,20,12.7,13.1,0.409,1302.0
